"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","RACE","RACED","HCOVPRIV","EDUC","EDUCD","WKSWORK1","INCWAGE"
2022,202201,799994,2022001293793,10316.8,2022007999941,30030,1,2,16120.0,1,40,1,1,100,2,6,63,52,127000
2022,202201,800316,2022001394621,2095.6,2022008003161,30030,1,1,2095.6,2,59,1,1,100,1,10,101,52,56000
2022,202201,800316,2022001394621,2095.6,2022008003161,30030,1,2,2740.4,1,61,1,1,100,1,8,81,52,58000
2022,202201,800477,2022010001668,4513.6,2022008004771,60031,4,1,4513.6,1,19,6,1,100,2,7,71,52,10000
2022,202201,800638,2022010032821,17248.4,2022008006381,70131,3,1,17248.4,1,44,6,2,200,1,7,71,2,70
2022,202201,800961,2022010091804,10478.0,2022008009611,60031,3,1,10478.0,1,43,6,1,100,1,4,40,0,0
2022,202201,801122,2022010123980,8221.2,2022008011221,80131,4,1,8221.2,1,19,6,1,100,1,7,71,47,5400
2022,202201,801283,2022010155538,4030.0,2022008012831,50031,4,1,4030.0,2,19,6,1,100,2,6,65,52,12000
2022,202201,801444,2022000006710,4836.0,2022008014441,40031,1,1,4674.8,1,44,1,1,100,2,10,101,52,89000
2022,202201,801444,2022000006710,4836.0,2022008014441,40031,1,2,4836.0,2,43,1,1,100,2,10,101,52,42000
2022,202201,801928,2022000096116,4191.2,2022008019281,60031,1,1,4191.2,2,43,1,1,100,2,6,63,52,80000
2022,202201,801928,2022000096116,4191.2,2022008019281,60031,1,2,9510.8,1,52,1,2,200,2,0,2,0,0
2022,202201,802089,2022000131841,14669.2,2022008020891,70231,1,1,14669.2,1,49,1,1,100,2,7,71,52,85000
2022,202201,802089,2022000131841,14669.2,2022008020891,70231,1,2,23535.2,2,51,1,1,100,2,8,81,52,65000
2022,202201,802250,2022000158886,15314.0,2022008022501,50031,1,2,15475.2,2,45,4,1,100,2,7,71,52,36900
2022,202201,802412,2022000188757,17893.2,2022008024121,70231,1,1,17893.2,1,42,1,1,100,2,7,71,42,92000
2022,202201,802412,2022000188757,17893.2,2022008024121,70231,1,2,14991.6,2,41,1,1,100,2,8,81,52,34000
2022,202201,802573,2022000216348,2740.4,2022008025731,20031,1,1,2579.2,2,65,1,1,100,2,6,63,0,0
2022,202201,802734,2022000243002,7576.4,2022008027341,50031,1,1,7576.4,1,41,1,1,100,2,8,81,52,52000
2022,202201,802734,2022000243002,7576.4,2022008027341,50031,1,2,6931.6,2,32,1,1,100,2,6,65,52,24000
2022,202201,802895,2022000269991,23535.2,2022008028951,10031,1,1,23535.2,1,26,1,1,100,1,6,63,52,60000
2022,202201,802895,2022000269991,23535.2,2022008028951,10031,1,2,12412.4,2,25,1,1,100,2,6,63,52,37500
2022,202201,803056,2022000298069,3224.0,2022008030561,30031,1,1,3224.0,1,57,1,1,100,2,6,63,52,60000
2022,202201,803056,2022000298069,3224.0,2022008030561,30031,1,2,3224.0,2,57,1,1,100,2,7,71,52,60000
2022,202201,803218,2022000329521,13540.8,2022008032181,90131,1,1,13702.0,2,37,1,8,801,2,11,114,52,92000
2022,202201,803218,2022000329521,13540.8,2022008032181,90131,1,2,14346.8,1,32,1,1,100,2,10,101,52,285000
2022,202201,803379,2022000355246,3385.2,2022008033791,40031,1,1,3224.0,1,60,1,1,100,2,6,63,52,70000
2022,202201,803540,2022000383864,4513.6,2022008035401,60031,1,1,4513.6,2,63,6,1,100,2,6,63,52,13000
2022,202201,803701,2022000410626,8221.2,2022008037011,60031,1,1,8382.4,1,48,1,1,100,1,10,101,42,25000
2022,202201,803701,2022000410626,8221.2,2022008037011,60031,1,2,5964.4,2,43,1,1,100,2,10,101,52,50000
2022,202201,804024,2022000471302,12896.0,2022008040241,80131,1,1,12896.0,2,45,4,1,100,2,10,101,52,104000
2022,202201,804024,2022000471302,12896.0,2022008040241,80131,1,2,10478.0,1,19,6,1,100,2,6,63,20,2000
2022,202201,804185,2022000497779,8704.8,2022008041851,10031,1,1,8704.8,2,61,1,1,100,2,6,65,52,30000
2022,202201,804185,2022000497779,8704.8,2022008041851,10031,1,2,9510.8,1,64,1,1,100,2,10,101,52,0
2022,202201,804507,2022000553622,19344.0,2022008045071,80231,1,1,19344.0,1,53,1,1,100,2,11,114,52,100000
2022,202201,804507,2022000553622,19344.0,2022008045071,80231,1,2,15314.0,2,52,1,1,100,2,10,101,52,40000
2022,202201,804507,2022000553622,19344.0,2022008045071,80231,1,3,25147.2,1,23,6,1,100,2,7,71,40,6000
2022,202201,804507,2022000553622,19344.0,2022008045071,80231,1,4,20794.8,1,18,6,1,100,2,6,65,45,8000
2022,202201,804668,2022000579932,3868.8,2022008046681,70131,1,1,3868.8,1,46,1,7,700,1,10,101,32,45000
2022,202201,804668,2022000579932,3868.8,2022008046681,70131,1,2,3707.6,2,29,1,7,700,1,2,25,0,0
2022,202201,804830,2022000609419,14508.0,2022008048301,80231,1,1,14508.0,2,53,1,1,100,2,6,61,0,0
2022,202201,804830,2022000609419,14508.0,2022008048301,80231,1,2,20311.2,1,57,1,1,100,2,7,71,52,120000
2022,202201,805152,2022000666252,13379.6,2022008051521,90431,1,1,13540.8,1,41,6,1,100,1,8,81,52,30000
2022,202201,805152,2022000666252,13379.6,2022008051521,90431,1,2,11284.0,2,36,4,7,700,1,6,63,16,9600
2022,202201,805313,2022000697404,24341.2,2022008053131,50031,1,1,24341.2,1,62,4,8,826,2,6,63,0,0
2022,202201,805474,2022000727152,15636.4,2022008054741,90131,1,1,15636.4,1,41,1,1,100,2,11,115,52,93000
2022,202201,805474,2022000727152,15636.4,2022008054741,90131,1,2,12896.0,2,39,1,1,100,2,10,101,52,96000
2022,202201,805958,2022000814579,8221.2,2022008059581,40031,1,1,8221.2,2,41,1,8,826,2,8,81,52,170000
2022,202201,805958,2022000814579,8221.2,2022008059581,40031,1,2,4836.0,1,42,1,1,100,2,6,61,52,37000
2022,202201,806119,2022000840274,59482.8,2022008061191,70131,1,1,59644.0,2,35,1,1,100,2,8,81,0,0
2022,202201,806119,2022000840274,59482.8,2022008061191,70131,1,2,10639.2,1,38,1,8,802,2,6,64,52,46000
2022,202201,806280,2022000867240,4836.0,2022008062801,20031,1,1,4836.0,1,33,4,1,100,2,10,101,52,80000
2022,202201,806764,2022000950521,6286.8,2022008067641,40031,1,1,6286.8,2,52,1,1,100,2,6,65,52,15000
2022,202201,806764,2022000950521,6286.8,2022008067641,40031,1,2,3707.6,1,52,1,1,100,2,6,63,52,0
2022,202201,807086,2022001003775,7254.0,2022008070861,10031,1,1,7415.2,1,63,1,1,100,2,11,114,52,80000
2022,202201,807086,2022001003775,7254.0,2022008070861,10031,1,2,4997.2,2,50,1,1,100,2,10,101,0,0
2022,202201,807086,2022001003775,7254.0,2022008070861,10031,1,3,2579.2,2,24,6,1,100,2,8,81,15,2500
2022,202201,807086,2022001003775,7254.0,2022008070861,10031,1,4,1934.4,1,19,6,1,100,2,8,81,52,6000
2022,202201,807086,2022001003775,7254.0,2022008070861,10031,1,8,3062.8,2,26,6,1,100,1,6,65,15,1300
2022,202201,807409,2022001060855,34819.2,2022008074091,60031,1,1,34658.0,2,33,1,7,700,1,7,71,52,76000
2022,202201,807409,2022001060855,34819.2,2022008074091,60031,1,2,37720.8,1,45,1,7,700,2,10,101,52,76000
2022,202201,807731,2022001117954,2901.6,2022008077311,50031,1,1,2901.6,1,34,1,1,100,2,8,81,52,65000
2022,202201,807731,2022001117954,2901.6,2022008077311,50031,1,2,2256.8,2,33,1,1,100,2,10,101,52,90000
2022,202201,808054,2022001177291,20311.2,2022008080541,80231,1,1,20472.4,1,32,6,1,100,2,10,101,52,0
2022,202201,808215,2022001201380,17570.8,2022008082151,90131,1,1,17732.0,1,64,4,1,100,2,8,81,52,75000
2022,202201,808376,2022001233052,27081.6,2022008083761,20031,1,2,12573.6,2,50,1,1,100,2,8,81,52,34000
2022,202201,808537,2022001262911,3546.4,2022008085371,50031,1,1,3546.4,1,59,4,1,100,2,6,63,52,0
2022,202201,808698,2022001292210,9994.4,2022008086981,10031,1,1,9994.4,1,48,6,8,815,1,7,71,52,46000
2022,202201,808698,2022001292210,9994.4,2022008086981,10031,1,2,6609.2,2,59,4,8,802,1,8,81,10,4000
2022,202201,808860,2022001316759,21278.4,2022008088601,80231,1,1,21278.4,1,25,1,1,100,2,8,81,52,80000
2022,202201,808860,2022001316759,21278.4,2022008088601,80231,1,2,25147.2,2,22,1,1,100,2,8,81,43,20000
2022,202201,809021,2022001346059,107198.0,2022008090211,90131,1,1,107198.0,1,63,1,1,100,2,8,81,52,32000
2022,202201,809021,2022001346059,107198.0,2022008090211,90131,1,3,98976.8,2,39,6,1,100,2,6,65,0,0
2022,202201,809182,2022001375365,19827.6,2022008091821,80131,1,1,19827.6,1,23,6,1,100,2,6,63,24,2600
2022,202201,809827,2022010094419,483.6,2022008098271,40732,3,1,483.6,1,25,6,1,100,1,6,64,0,0
2022,202201,809988,2022010153601,16120.0,2022008099881,20032,3,1,16120.0,1,59,2,1,100,2,6,63,52,4500
2022,202201,810310,2022000027184,23051.6,2022008103101,30032,1,1,23051.6,2,41,1,1,100,2,8,81,52,0
2022,202201,810310,2022000027184,23051.6,2022008103101,30032,1,2,26920.4,1,42,1,8,826,2,6,63,44,53000
2022,202201,810472,2022000045967,17732.0,2022008104721,40232,1,1,17570.8,2,50,6,7,700,1,2,22,52,27000
2022,202201,810472,2022000045967,17732.0,2022008104721,40232,1,2,25469.6,1,29,6,8,826,2,11,116,45,40000
2022,202201,810472,2022000045967,17732.0,2022008104721,40232,1,3,23051.6,1,18,6,8,826,1,4,40,0,0
2022,202201,810633,2022000065212,8060.0,2022008106331,40832,1,1,7898.8,1,64,1,6,600,2,7,71,52,43600
2022,202201,810633,2022000065212,8060.0,2022008106331,40832,1,2,7092.8,2,51,1,6,600,2,6,63,52,42000
2022,202201,810633,2022000065212,8060.0,2022008106331,40832,1,4,9510.8,1,59,1,6,600,2,6,63,52,30000
2022,202201,810633,2022000065212,8060.0,2022008106331,40832,1,5,11122.8,2,58,1,6,600,2,6,63,52,30000
2022,202201,810794,2022000083422,15797.6,2022008107941,40132,1,1,15958.8,1,51,1,1,100,2,7,71,52,0
2022,202201,810794,2022000083422,15797.6,2022008107941,40132,1,2,17248.4,2,51,1,1,100,2,7,71,0,0
2022,202201,810794,2022000083422,15797.6,2022008107941,40132,1,3,20472.4,1,21,6,1,100,2,6,63,0,0
2022,202201,810794,2022000083422,15797.6,2022008107941,40132,1,4,14830.4,1,19,6,1,100,2,6,63,22,4500
2022,202201,811116,2022000121676,5158.4,2022008111161,30032,1,1,5158.4,2,29,1,1,100,2,8,81,52,33000
2022,202201,811116,2022000121676,5158.4,2022008111161,30032,1,2,4030.0,1,30,1,1,100,2,6,64,50,35000
2022,202201,811116,2022000121676,5158.4,2022008111161,30032,1,3,5480.8,1,31,2,1,100,2,6,63,52,43000
2022,202201,811116,2022000121676,5158.4,2022008111161,30032,1,4,7092.8,2,26,6,1,100,1,6,65,37,10000
2022,202201,811439,2022000159328,8543.6,2022008114391,10232,1,1,8382.4,1,65,6,1,100,2,10,101,52,22000
2022,202201,811600,2022000178176,12251.2,2022008116001,10232,1,1,12251.2,2,54,4,1,100,2,7,71,52,181000
2022,202201,811761,2022000196631,38526.8,2022008117611,40332,1,1,38688.0,2,54,6,8,826,2,0,2,52,33000
2022,202201,811761,2022000196631,38526.8,2022008117611,40332,1,2,46586.8,1,51,6,8,826,2,0,2,52,40000
2022,202201,811761,2022000196631,38526.8,2022008117611,40332,1,3,39816.4,2,31,6,8,826,2,8,81,52,45000
2022,202201,811922,2022000215165,17732.0,2022008119221,41132,1,1,17893.2,1,63,4,6,640,2,10,101,52,47000
2022,202201,811922,2022000215165,17732.0,2022008119221,41132,1,2,19182.8,1,62,4,6,640,2,8,81,52,35000
2022,202201,812084,2022000235407,7898.8,2022008120841,40432,1,1,7898.8,1,45,1,1,100,2,7,71,52,103000
2022,202201,812084,2022000235407,7898.8,2022008120841,40432,1,2,7576.4,2,50,1,6,640,2,11,115,52,100000
2022,202201,812245,2022000253559,64157.6,2022008122451,41032,1,1,64318.8,2,39,4,1,100,2,7,71,40,0
2022,202201,812406,2022000270862,8221.2,2022008124061,40132,1,1,8221.2,1,56,5,1,100,2,6,63,52,22900
2022,202201,812567,2022000289070,11122.8,2022008125671,41232,1,2,10478.0,2,63,1,5,500,2,7,71,0,0
2022,202201,812567,2022000289070,11122.8,2022008125671,41232,1,3,10961.6,1,34,6,8,812,1,7,71,26,10000
2022,202201,812728,2022000307865,57548.4,2022008127281,41132,1,1,57548.4,2,47,1,8,826,2,6,65,52,0
2022,202201,812728,2022000307865,57548.4,2022008127281,41132,1,2,45619.6,1,48,1,8,826,2,6,63,52,496000
2022,202201,812890,2022000328173,19344.0,2022008128901,40732,1,1,19344.0,1,58,4,1,100,1,7,71,52,220000
2022,202201,813051,2022000349813,13540.8,2022008130511,41532,1,1,13540.8,2,43,6,3,360,2,6,61,52,35000
2022,202201,813051,2022000349813,13540.8,2022008130511,41532,1,2,13379.6,1,37,6,3,360,2,4,40,52,120000
2022,202201,813212,2022000368723,17087.2,2022008132121,41032,1,1,17087.2,1,63,6,1,100,2,10,101,52,290000
2022,202201,813373,2022000385431,9349.6,2022008133731,10232,1,1,9349.6,1,30,6,6,600,2,6,64,52,35400
2022,202201,813534,2022000404484,14024.4,2022008135341,40432,1,1,14024.4,2,31,4,1,100,2,8,81,52,48000
2022,202201,813534,2022000404484,14024.4,2022008135341,40432,1,2,16120.0,1,41,4,1,100,2,11,114,28,29100
2022,202201,813696,2022000424870,10800.4,2022008136961,41332,1,3,13057.2,2,65,6,1,100,1,5,50,52,3000
2022,202201,813696,2022000424870,10800.4,2022008136961,41332,1,4,11928.8,1,50,6,1,100,1,2,26,0,0
2022,202201,813857,2022000445511,11445.2,2022008138571,40832,1,1,11606.4,2,60,1,1,100,2,6,65,52,36000
2022,202201,813857,2022000445511,11445.2,2022008138571,40832,1,2,9349.6,1,59,1,1,100,2,6,65,52,65000
2022,202201,814018,2022000464137,21439.6,2022008140181,40432,1,1,21600.8,2,33,1,7,700,2,7,71,52,19000
2022,202201,814018,2022000464137,21439.6,2022008140181,40432,1,2,25469.6,1,33,1,7,700,2,6,65,52,36000
2022,202201,814179,2022000481326,3062.8,2022008141791,20032,1,2,2579.2,1,26,6,3,362,1,6,63,52,16800
2022,202201,814340,2022000500488,9188.4,2022008143401,41532,1,1,9027.2,2,33,1,1,100,2,10,101,48,30000
2022,202201,814340,2022000500488,9188.4,2022008143401,41532,1,2,11606.4,1,39,1,1,100,2,10,101,52,94000
2022,202201,814502,2022000520878,6931.6,2022008145021,40132,1,1,6931.6,1,36,1,8,821,2,11,114,52,70000
2022,202201,814502,2022000520878,6931.6,2022008145021,40132,1,2,8543.6,2,33,1,1,100,2,10,101,52,0
2022,202201,814663,2022000540473,9833.2,2022008146631,10132,1,1,9994.4,1,64,4,1,100,1,7,71,8,1200
2022,202201,814824,2022000559326,12412.4,2022008148241,40632,1,1,12412.4,1,34,6,1,100,2,11,114,52,90000
2022,202201,814824,2022000559326,12412.4,2022008148241,40632,1,2,19182.8,1,31,6,7,700,2,10,101,52,17600
2022,202201,814985,2022000578217,18215.6,2022008149851,10232,1,1,18054.4,1,33,4,2,200,2,7,71,52,35100
2022,202201,815469,2022000637368,9833.2,2022008154691,40132,1,1,9833.2,2,52,6,1,100,2,6,63,0,0
2022,202201,815630,2022000655084,23535.2,2022008156301,40732,1,1,23535.2,2,39,6,7,700,1,6,63,52,40000
2022,202201,815791,2022000669748,21117.2,2022008157911,20032,1,1,21117.2,1,41,1,1,100,2,6,63,52,149000
2022,202201,815791,2022000669748,21117.2,2022008157911,20032,1,2,10639.2,2,37,1,1,100,2,6,65,52,0
2022,202201,815952,2022000688848,16764.8,2022008159521,41032,1,1,16603.6,1,60,1,1,100,2,6,63,52,104000
2022,202201,815952,2022000688848,16764.8,2022008159521,41032,1,2,14024.4,2,56,1,1,100,2,7,71,0,0
2022,202201,815952,2022000688848,16764.8,2022008159521,41032,1,3,25308.4,2,22,6,1,100,2,10,101,52,35400
2022,202201,815952,2022000688848,16764.8,2022008159521,41032,1,4,21600.8,1,20,6,1,100,2,8,81,52,22000
2022,202201,816436,2022000747850,9994.4,2022008164361,41532,1,1,9994.4,1,55,1,1,100,2,10,101,52,100000
2022,202201,816436,2022000747850,9994.4,2022008164361,41532,1,2,9349.6,2,57,1,1,100,2,8,81,0,0
2022,202201,816597,2022000763238,7415.2,2022008165971,10232,1,1,7415.2,1,31,1,8,826,2,7,71,52,30000
2022,202201,816597,2022000763238,7415.2,2022008165971,10232,1,2,6286.8,2,27,1,1,100,2,10,101,52,24000
2022,202201,816758,2022000780380,23374.0,2022008167581,41132,1,1,23535.2,1,38,1,6,662,2,10,101,52,54000
2022,202201,816758,2022000780380,23374.0,2022008167581,41132,1,2,28210.0,2,35,1,6,662,2,8,81,52,92000
2022,202201,817081,2022000821030,9027.2,2022008170811,40632,1,1,9027.2,1,30,6,6,699,2,7,71,52,32000
2022,202201,817242,2022000839179,34980.4,2022008172421,40932,1,1,34819.2,2,35,6,2,200,1,8,81,52,55000
2022,202201,817403,2022000857053,9994.4,2022008174031,30032,1,3,4674.8,2,50,2,1,100,2,6,65,52,60000
2022,202201,817726,2022000893607,9994.4,2022008177261,41532,1,1,10155.6,2,51,4,6,640,2,10,101,52,70000
2022,202201,817887,2022000913246,15152.8,2022008178871,40732,1,1,15152.8,1,47,6,1,100,1,5,50,52,0
2022,202201,818048,2022000929704,18538.0,2022008180481,40232,1,1,18538.0,2,40,6,7,700,1,3,30,0,0
2022,202201,818048,2022000929704,18538.0,2022008180481,40232,1,2,15152.8,1,54,6,7,700,2,7,71,52,24000
2022,202201,818048,2022000929704,18538.0,2022008180481,40232,1,3,20311.2,2,19,6,7,700,1,6,63,20,0
2022,202201,818048,2022000929704,18538.0,2022008180481,40232,1,4,16603.6,1,18,6,7,700,1,7,71,52,10000
2022,202201,818209,2022000950912,9188.4,2022008182091,30032,1,1,9349.6,2,64,5,1,100,1,8,81,24,4700
2022,202201,818370,2022000967601,14024.4,2022008183701,10332,1,1,14024.4,2,40,1,8,826,2,11,115,52,38000
2022,202201,818370,2022000967601,14024.4,2022008183701,10332,1,2,13863.2,1,51,1,7,700,1,2,23,52,52000
2022,202201,818370,2022000967601,14024.4,2022008183701,10332,1,3,20633.6,1,49,6,7,700,1,8,81,52,12000
2022,202201,818532,2022000987030,20956.0,2022008185321,40732,1,1,20794.8,1,61,4,1,100,1,4,40,0,0
2022,202201,818693,2022001008330,9027.2,2022008186931,10232,1,1,9027.2,1,64,1,1,100,2,11,114,52,200000
2022,202201,818854,2022001025328,20633.6,2022008188541,40632,1,1,20633.6,2,26,6,7,700,2,7,71,52,42500
2022,202201,818854,2022001025328,20633.6,2022008188541,40632,1,2,23374.0,2,20,6,7,700,2,6,61,10,7600
2022,202201,818854,2022001025328,20633.6,2022008188541,40632,1,4,20311.2,2,48,1,7,700,2,6,63,52,25000
2022,202201,818854,2022001025328,20633.6,2022008188541,40632,1,5,27404.0,1,46,1,7,700,2,11,115,52,40000
2022,202201,819015,2022001043393,20150.0,2022008190151,40232,1,1,20311.2,1,21,6,1,100,2,6,63,2,27000
2022,202201,819015,2022001043393,20150.0,2022008190151,40232,1,4,25953.2,2,48,5,1,100,2,6,61,52,25000
2022,202201,819176,2022001062145,9188.4,2022008191761,10132,1,1,9027.2,1,38,1,1,100,2,6,63,52,74000
2022,202201,819176,2022001062145,9188.4,2022008191761,10132,1,2,9027.2,2,37,1,1,100,2,10,101,52,83000
2022,202201,819499,2022001098785,4674.8,2022008194991,20032,1,2,12734.8,1,37,4,1,100,2,10,101,0,0
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,1,9510.8,2,43,1,6,600,1,6,63,0,0
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,2,8543.6,1,44,1,6,600,2,6,65,52,76000
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,3,11284.0,2,22,6,6,600,1,6,63,0,0
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,4,7898.8,1,19,6,6,600,1,6,63,40,3000
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,5,8060.0,1,18,6,6,600,1,6,63,0,0
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,7,7092.8,2,47,2,6,600,1,10,101,0,0
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,8,11928.8,1,58,6,6,600,1,7,71,52,30000
2022,202201,819660,2022001117346,9510.8,2022008196601,41232,1,9,7415.2,2,19,6,9,976,2,6,65,12,3100
2022,202201,819982,2022001154398,7576.4,2022008199821,10232,1,1,7737.6,1,37,6,6,671,2,6,65,52,56000
2022,202201,819982,2022001154398,7576.4,2022008199821,10232,1,2,10639.2,2,41,6,1,100,2,6,63,52,42000
2022,202201,819982,2022001154398,7576.4,2022008199821,10232,1,3,15636.4,2,33,6,1,100,2,7,71,52,35000
2022,202201,820305,2022001195854,27726.4,2022008203051,41532,1,1,27887.6,2,53,4,8,801,1,6,65,52,14000
2022,202201,820305,2022001195854,27726.4,2022008203051,41532,1,2,28371.2,2,20,6,8,801,2,6,65,10,5000
2022,202201,820466,2022001217331,7737.6,2022008204661,41532,1,2,9188.4,1,46,6,1,100,1,10,101,52,68000
2022,202201,820466,2022001217331,7737.6,2022008204661,41532,1,3,9349.6,2,63,4,1,100,1,10,101,0,0
2022,202201,820466,2022001217331,7737.6,2022008204661,41532,1,4,12251.2,2,46,6,1,100,2,8,81,16,3800
2022,202201,820627,2022001236606,8382.4,2022008206271,40532,1,1,8382.4,2,59,1,1,100,2,7,71,52,50000
2022,202201,820627,2022001236606,8382.4,2022008206271,40532,1,2,8866.0,1,64,1,1,100,2,6,65,52,70000
2022,202201,820788,2022001256432,15636.4,2022008207881,10232,1,1,15797.6,1,64,6,7,700,1,11,115,52,30000
2022,202201,820950,2022001276213,9349.6,2022008209501,10232,1,1,9188.4,2,54,1,6,682,1,10,101,0,0
2022,202201,820950,2022001276213,9349.6,2022008209501,10232,1,2,3546.4,1,52,1,6,682,1,6,64,52,0
2022,202201,820950,2022001276213,9349.6,2022008209501,10232,1,3,4030.0,2,22,6,6,682,1,6,63,0,0
2022,202201,820950,2022001276213,9349.6,2022008209501,10232,1,4,12573.6,1,19,6,6,682,1,6,63,6,1000
2022,202201,821111,2022001294528,12251.2,2022008211111,40932,1,1,12251.2,2,49,6,8,826,1,6,61,52,60000
2022,202201,821111,2022001294528,12251.2,2022008211111,40932,1,2,14346.8,1,42,6,8,826,2,7,71,52,65000
2022,202201,821111,2022001294528,12251.2,2022008211111,40932,1,3,15475.2,2,23,6,8,826,1,2,26,36,8000
2022,202201,821272,2022001312726,58676.8,2022008212721,41532,1,1,58515.6,1,30,6,6,600,2,6,63,52,60000
2022,202201,821272,2022001312726,58676.8,2022008212721,41532,1,2,68671.2,1,34,6,6,600,1,7,71,16,80000
2022,202201,821272,2022001312726,58676.8,2022008212721,41532,1,3,65608.4,1,38,6,6,600,1,6,63,0,0
2022,202201,821433,2022001331966,8221.2,2022008214331,20032,1,1,8221.2,1,54,1,1,100,2,6,63,52,170000
2022,202201,821433,2022001331966,8221.2,2022008214331,20032,1,2,7254.0,2,61,1,1,100,2,6,63,0,0
2022,202201,821594,2022001354194,15152.8,2022008215941,40832,1,1,15152.8,2,64,5,7,700,1,2,23,0,0
2022,202201,821594,2022001354194,15152.8,2022008215941,40832,1,2,18054.4,2,32,6,7,700,2,6,64,52,15000
2022,202201,821756,2022001374134,9188.4,2022008217561,41032,1,1,9188.4,1,47,1,8,826,1,0,2,52,30000
2022,202201,821756,2022001374134,9188.4,2022008217561,41032,1,2,10800.4,2,42,1,8,826,1,0,2,0,0
2022,202201,821756,2022001374134,9188.4,2022008217561,41032,1,3,12573.6,1,19,6,8,826,1,6,65,21,6000
2022,202201,821917,2022001392764,21762.0,2022008219171,41532,1,1,21923.2,1,46,6,1,100,2,6,65,52,52000
2022,202201,822078,2022001414426,16442.4,2022008220781,10232,1,1,16603.6,2,21,6,8,826,2,7,71,52,22500
2022,202201,822078,2022001414426,16442.4,2022008220781,10232,1,2,20633.6,2,19,6,1,100,1,10,101,52,15500
2022,202201,822239,2022001431326,14830.4,2022008222391,30032,1,1,14830.4,1,34,1,1,100,2,11,114,52,100000
2022,202201,822239,2022001431326,14830.4,2022008222391,30032,1,2,10961.6,2,34,1,1,100,2,5,50,10,4000
2022,202201,822400,2022010005870,483.6,2022008224001,10033,4,1,483.6,2,22,6,1,100,2,7,71,0,0
2022,202201,822562,2022010048236,3062.8,2022008225621,70133,4,1,3062.8,1,19,6,1,100,2,6,63,1,500
2022,202201,822723,2022010078592,1773.2,2022008227231,70133,4,1,1773.2,2,21,6,1,100,2,6,63,2,5000
2022,202201,822884,2022010117018,4836.0,2022008228841,10033,4,1,4836.0,1,31,6,2,200,1,6,63,0,0
2022,202201,823045,2022010157611,1773.2,2022008230451,20133,4,1,1773.2,2,21,6,8,802,2,7,71,30,0
2022,202201,823368,2022000062068,3224.0,2022008233681,10033,1,1,3224.0,1,27,6,1,100,2,6,63,52,40000
2022,202201,823368,2022000062068,3224.0,2022008233681,10033,1,2,4352.4,2,27,6,1,100,2,7,71,52,32000
2022,202201,823529,2022000102004,1773.2,2022008235291,50133,1,1,1773.2,2,58,1,1,100,2,10,101,52,55000
2022,202201,823529,2022000102004,1773.2,2022008235291,50133,1,2,2579.2,1,56,1,1,100,2,10,101,52,130000
2022,202201,823690,2022000139740,24986.0,2022008236901,60233,1,1,25147.2,2,40,1,1,100,2,11,115,0,0
2022,202201,823690,2022000139740,24986.0,2022008236901,60233,1,2,23374.0,1,41,1,1,100,2,7,71,52,49000
2022,202201,824012,2022000226858,36753.6,2022008240121,60233,1,1,36753.6,1,31,2,1,100,2,7,71,52,80000
2022,202201,824012,2022000226858,36753.6,2022008240121,60233,1,2,35947.6,2,36,4,1,100,2,10,101,52,27000
2022,202201,824174,2022000267369,5480.8,2022008241741,50133,1,1,5480.8,1,44,1,1,100,2,8,81,52,75000
2022,202201,824174,2022000267369,5480.8,2022008241741,50133,1,2,6448.0,2,43,1,1,100,2,6,63,52,60000
2022,202201,824335,2022000309850,24824.8,2022008243351,70133,1,1,24824.8,2,44,1,1,100,2,11,114,52,110000
2022,202201,824335,2022000309850,24824.8,2022008243351,70133,1,2,36431.2,1,47,1,6,610,2,11,116,52,584000
2022,202201,824496,2022000350859,13540.8,2022008244961,80133,1,1,13379.6,1,59,4,1,100,2,11,114,48,170000
2022,202201,824657,2022000391081,19021.6,2022008246571,20133,1,1,19021.6,2,39,1,1,100,2,11,116,52,76000
2022,202201,824657,2022000391081,19021.6,2022008246571,20133,1,2,21117.2,1,35,1,1,100,2,10,101,25,20000
2022,202201,824818,2022000428746,21439.6,2022008248181,60133,1,1,21439.6,1,56,1,1,100,2,11,114,52,115000
2022,202201,824818,2022000428746,21439.6,2022008248181,60133,1,2,19827.6,2,53,1,1,100,2,10,101,52,75000
2022,202201,824818,2022000428746,21439.6,2022008248181,60133,1,3,23051.6,2,23,6,1,100,2,10,101,25,20000
2022,202201,824980,2022000467250,4191.2,2022008249801,20133,1,1,4352.4,1,54,1,1,100,2,6,63,52,32200
2022,202201,824980,2022000467250,4191.2,2022008249801,20133,1,2,4997.2,1,34,1,1,100,2,10,101,46,32000
2022,202201,825141,2022000503928,17409.6,2022008251411,60233,1,1,17409.6,1,60,1,1,100,2,10,101,52,120000
2022,202201,825141,2022000503928,17409.6,2022008251411,60233,1,2,16281.2,2,52,1,1,100,2,10,101,52,98000
